hour,datetime,date,hour_of_day,day_of_week,load_MW,pv_MW,wind_MW,RES_tot_MW,net_load_MW,import_price_EUR_MWh,export_price_EUR_MWh,cf045_import_MW,cf045_export_MW,cf045_DG_MW,cf045_ELY_MW,cf045_FC_MW,cf045_H2_SOC_MWh,cf060_import_MW,cf060_export_MW,cf060_DG_MW,cf060_ELY_MW,cf060_FC_MW,cf060_H2_SOC_MWh
131,2022-01-06 11:00:00,2022-01-06,11,Thursday,10.97,1.45,1.77,3.22,7.75,468.68,231.9,7.76,0.0,0.0,0.0,0.0,0.0,7.76,0.0,0.0,0.0,0.0,0.0
132,2022-01-06 12:00:00,2022-01-06,12,Thursday,13.7,1.56,1.71,3.27,10.43,468.68,226.0,10.44,0.0,0.0,0.0,0.0,0.0,10.44,0.0,0.0,0.0,0.0,0.0
133,2022-01-06 13:00:00,2022-01-06,13,Thursday,15.63,1.46,1.54,3.0,12.63,468.68,220.0,12.63,0.0,0.0,0.0,0.0,0.0,12.63,0.0,0.0,0.0,0.0,0.0
134,2022-01-06 14:00:00,2022-01-06,14,Thursday,11.98,1.15,1.45,2.6,9.38,468.68,216.06,9.38,0.0,0.0,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0
135,2022-01-06 15:00:00,2022-01-06,15,Thursday,12.24,0.66,1.48,2.14,10.1,468.68,230.77,10.1,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0
136,2022-01-06 16:00:00,2022-01-06,16,Thursday,11.55,0.14,1.77,1.91,9.64,468.68,245.95,9.65,0.0,0.0,0.0,0.0,0.0,9.65,0.0,0.0,0.0,0.0,0.0
137,2022-01-06 17:00:00,2022-01-06,17,Thursday,11.05,0.0,2.22,2.22,8.83,468.68,274.11,8.83,0.0,0.0,0.0,0.0,0.0,8.83,0.0,0.0,0.0,0.0,0.0
138,2022-01-06 18:00:00,2022-01-06,18,Thursday,11.04,0.0,2.5,2.5,8.54,468.68,273.44,8.54,0.0,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,0.0
139,2022-01-06 19:00:00,2022-01-06,19,Thursday,8.4,0.0,2.73,2.73,5.67,468.68,278.36,5.67,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0
140,2022-01-06 20:00:00,2022-01-06,20,Thursday,9.07,0.0,2.61,2.61,6.46,468.68,251.71,6.46,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0.0,0.0,0.0,0.0
141,2022-01-06 21:00:00,2022-01-06,21,Thursday,8.61,0.0,2.45,2.45,6.16,468.68,229.96,6.16,0.0,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0
142,2022-01-06 22:00:00,2022-01-06,22,Thursday,9.43,0.0,2.29,2.29,7.14,468.68,227.46,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0
143,2022-01-06 23:00:00,2022-01-06,23,Thursday,9.93,0.0,2.28,2.28,7.65,468.68,212.02,7.65,0.0,0.0,0.0,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0
144,2022-01-07 00:00:00,2022-01-07,0,Friday,5.43,0.0,2.15,2.15,3.28,468.68,213.47,3.29,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0
145,2022-01-07 01:00:00,2022-01-07,1,Friday,7.25,0.0,2.04,2.04,5.21,468.68,208.63,5.21,0.0,0.0,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0
146,2022-01-07 02:00:00,2022-01-07,2,Friday,5.55,0.0,1.84,1.84,3.71,468.68,204.35,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0
147,2022-01-07 03:00:00,2022-01-07,3,Friday,7.66,0.0,1.53,1.53,6.13,468.68,203.91,6.14,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0
148,2022-01-07 04:00:00,2022-01-07,4,Friday,7.72,0.0,1.37,1.37,6.35,468.68,202.54,6.35,0.0,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,0.0,0.0
149,2022-01-07 05:00:00,2022-01-07,5,Friday,5.21,0.0,1.29,1.29,3.92,468.68,205.17,3.93,0.0,0.0,0.0,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0
150,2022-01-07 06:00:00,2022-01-07,6,Friday,7.62,0.0,1.09,1.09,6.53,468.68,229.22,6.52,0.0,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0
151,2022-01-07 07:00:00,2022-01-07,7,Friday,11.44,0.0,0.91,0.91,10.53,548.58,240.0,10.53,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0
152,2022-01-07 08:00:00,2022-01-07,8,Friday,7.34,0.11,0.81,0.92,6.42,532.76,254.19,6.42,0.0,0.0,0.0,0.0,0.0,6.42,0.0,0.0,0.0,0.0,0.0
153,2022-01-07 09:00:00,2022-01-07,9,Friday,14.53,0.63,0.54,1.17,13.36,532.76,257.24,13.36,0.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,0.0,0.0,0.0
154,2022-01-07 10:00:00,2022-01-07,10,Friday,9.84,1.11,0.2,1.31,8.53,532.76,254.18,8.54,0.0,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,0.0
155,2022-01-07 11:00:00,2022-01-07,11,Friday,15.8,1.45,0.08,1.53,14.27,532.76,241.22,14.27,0.0,0.0,0.0,0.0,0.0,14.27,0.0,0.0,0.0,0.0,0.0
156,2022-01-07 12:00:00,2022-01-07,12,Friday,13.3,1.51,0.03,1.54,11.76,532.76,240.2,11.76,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0
157,2022-01-07 13:00:00,2022-01-07,13,Friday,11.65,1.42,0.01,1.43,10.22,532.76,229.53,10.23,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0
158,2022-01-07 14:00:00,2022-01-07,14,Friday,13.0,1.1,0.0,1.1,11.9,532.76,233.49,11.9,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0
159,2022-01-07 15:00:00,2022-01-07,15,Friday,10.73,0.63,0.0,0.63,10.1,532.76,237.08,10.11,0.0,0.0,0.0,0.0,0.0,10.11,0.0,0.0,0.0,0.0,0.0
160,2022-01-07 16:00:00,2022-01-07,16,Friday,14.35,0.13,0.0,0.13,14.22,532.76,239.0,14.22,0.0,0.0,0.0,0.0,0.0,14.22,0.0,0.0,0.0,0.0,0.0
161,2022-01-07 17:00:00,2022-01-07,17,Friday,13.33,0.0,0.0,0.0,13.33,532.76,266.86,13.33,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0
162,2022-01-07 18:00:00,2022-01-07,18,Friday,9.1,0.0,0.0,0.0,9.1,532.76,273.49,9.1,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0
163,2022-01-07 19:00:00,2022-01-07,19,Friday,9.89,0.0,0.01,0.01,9.88,548.58,261.64,9.88,0.0,0.0,0.0,0.0,0.0,9.88,0.0,0.0,0.0,0.0,0.0
164,2022-01-07 20:00:00,2022-01-07,20,Friday,11.28,0.0,0.04,0.04,11.24,548.58,247.41,11.25,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0
165,2022-01-07 21:00:00,2022-01-07,21,Friday,7.69,0.0,0.05,0.05,7.64,548.58,236.04,7.64,0.0,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0
166,2022-01-07 22:00:00,2022-01-07,22,Friday,9.26,0.0,0.05,0.05,9.21,548.58,229.0,9.21,0.0,0.0,0.0,0.0,0.0,9.21,0.0,0.0,0.0,0.0,0.0
167,2022-01-07 23:00:00,2022-01-07,23,Friday,9.47,0.0,0.04,0.04,9.43,468.68,207.49,9.43,0.0,0.0,0.0,0.0,0.0,9.43,0.0,0.0,0.0,0.0,0.0
168,2022-01-08 00:00:00,2022-01-08,0,Saturday,5.86,0.0,0.04,0.04,5.82,468.68,218.33,5.82,0.0,0.0,0.0,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0
169,2022-01-08 01:00:00,2022-01-08,1,Saturday,6.58,0.0,0.07,0.07,6.51,468.68,211.23,6.51,0.0,0.0,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0
170,2022-01-08 02:00:00,2022-01-08,2,Saturday,4.73,0.0,0.18,0.18,4.55,468.68,201.9,4.54,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0
171,2022-01-08 03:00:00,2022-01-08,3,Saturday,5.15,0.0,0.2,0.2,4.95,468.68,201.0,4.95,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0
172,2022-01-08 04:00:00,2022-01-08,4,Saturday,5.75,0.0,0.09,0.09,5.66,468.68,201.0,5.66,0.0,0.0,0.0,0.0,0.0,5.66,0.0,0.0,0.0,0.0,0.0
173,2022-01-08 05:00:00,2022-01-08,5,Saturday,7.99,0.0,0.0,0.0,7.99,468.68,201.0,7.98,0.0,0.0,0.0,0.0,0.0,7.98,0.0,0.0,0.0,0.0,0.0
174,2022-01-08 06:00:00,2022-01-08,6,Saturday,7.88,0.0,0.0,0.0,7.88,468.68,215.43,7.88,0.0,0.0,0.0,0.0,0.0,7.88,0.0,0.0,0.0,0.0,0.0
175,2022-01-08 07:00:00,2022-01-08,7,Saturday,8.93,0.0,0.0,0.0,8.93,548.58,228.77,8.93,0.0,0.0,0.0,0.0,0.0,8.93,0.0,0.0,0.0,0.0,0.0
176,2022-01-08 08:00:00,2022-01-08,8,Saturday,9.79,0.07,0.0,0.07,9.72,548.58,238.11,9.72,0.0,0.0,0.0,0.0,0.0,9.72,0.0,0.0,0.0,0.0,0.0
177,2022-01-08 09:00:00,2022-01-08,9,Saturday,14.78,0.3,0.03,0.33,14.45,548.58,239.0,14.45,0.0,0.0,0.0,0.0,0.0,14.45,0.0,0.0,0.0,0.0,0.0
178,2022-01-08 10:00:00,2022-01-08,10,Saturday,11.57,0.49,0.13,0.62,10.95,548.58,242.93,10.95,0.0,0.0,0.0,0.0,0.0,10.95,0.0,0.0,0.0,0.0,0.0
179,2022-01-08 11:00:00,2022-01-08,11,Saturday,12.19,0.84,0.24,1.08,11.11,548.58,231.02,11.12,0.0,0.0,0.0,0.0,0.0,11.12,0.0,0.0,0.0,0.0,0.0
180,2022-01-08 12:00:00,2022-01-08,12,Saturday,12.39,1.01,0.3,1.31,11.08,548.58,223.33,11.08,0.0,0.0,0.0,0.0,0.0,11.08,0.0,0.0,0.0,0.0,0.0
181,2022-01-08 13:00:00,2022-01-08,13,Saturday,15.65,0.73,0.26,0.99,14.66,548.58,215.72,14.66,0.0,0.0,0.0,0.0,0.0,14.66,0.0,0.0,0.0,0.0,0.0
182,2022-01-08 14:00:00,2022-01-08,14,Saturday,14.35,0.62,0.13,0.75,13.6,548.58,215.49,13.6,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0
183,2022-01-08 15:00:00,2022-01-08,15,Saturday,13.41,0.3,0.06,0.36,13.05,548.58,230.0,13.05,0.0,0.0,0.0,0.0,0.0,13.05,0.0,0.0,0.0,0.0,0.0
184,2022-01-08 16:00:00,2022-01-08,16,Saturday,10.24,0.07,0.01,0.08,10.16,548.58,242.67,10.15,0.0,0.0,0.0,0.0,0.0,10.15,0.0,0.0,0.0,0.0,0.0
185,2022-01-08 17:00:00,2022-01-08,17,Saturday,14.83,0.0,0.0,0.0,14.83,548.58,290.0,14.83,0.0,0.0,0.0,0.0,0.0,14.83,0.0,0.0,0.0,0.0,0.0
186,2022-01-08 18:00:00,2022-01-08,18,Saturday,10.45,0.0,0.02,0.02,10.43,548.58,300.0,10.42,0.0,0.0,0.0,0.0,0.0,10.42,0.0,0.0,0.0,0.0,0.0
187,2022-01-08 19:00:00,2022-01-08,19,Saturday,9.08,0.0,0.47,0.47,8.61,548.58,294.96,8.61,0.0,0.0,0.0,0.0,0.0,8.61,0.0,0.0,0.0,0.0,0.0
188,2022-01-08 20:00:00,2022-01-08,20,Saturday,9.11,0.0,1.14,1.14,7.97,548.58,283.0,7.97,0.0,0.0,0.0,0.0,0.0,7.97,0.0,0.0,0.0,0.0,0.0
189,2022-01-08 21:00:00,2022-01-08,21,Saturday,8.36,0.0,1.37,1.37,6.99,548.58,241.77,6.99,0.0,0.0,0.0,0.0,0.0,6.99,0.0,0.0,0.0,0.0,0.0
190,2022-01-08 22:00:00,2022-01-08,22,Saturday,10.91,0.0,1.31,1.31,9.6,548.58,233.56,9.6,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0
191,2022-01-08 23:00:00,2022-01-08,23,Saturday,10.72,0.0,1.15,1.15,9.57,468.68,227.0,9.57,0.0,0.0,0.0,0.0,0.0,9.57,0.0,0.0,0.0,0.0,0.0
192,2022-01-09 00:00:00,2022-01-09,0,Sunday,7.08,0.0,1.11,1.11,5.97,468.68,215.0,5.97,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,0.0,0.0
193,2022-01-09 01:00:00,2022-01-09,1,Sunday,4.78,0.0,1.41,1.41,3.37,468.68,204.01,3.37,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0
194,2022-01-09 02:00:00,2022-01-09,2,Sunday,4.3,0.0,2.24,2.24,2.06,468.68,197.61,2.06,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0
195,2022-01-09 03:00:00,2022-01-09,3,Sunday,6.79,0.0,3.15,3.15,3.64,468.68,191.0,3.64,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0
196,2022-01-09 04:00:00,2022-01-09,4,Sunday,6.66,0.0,3.41,3.41,3.25,468.68,182.0,3.25,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0
197,2022-01-09 05:00:00,2022-01-09,5,Sunday,8.08,0.0,3.84,3.84,4.24,468.68,172.0,4.24,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0
198,2022-01-09 06:00:00,2022-01-09,6,Sunday,7.33,0.0,4.08,4.08,3.25,468.68,176.33,3.25,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0
199,2022-01-09 07:00:00,2022-01-09,7,Sunday,9.7,0.0,4.18,4.18,5.52,468.68,187.66,5.52,0.0,0.0,0.0,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0
200,2022-01-09 08:00:00,2022-01-09,8,Sunday,10.92,0.1,4.18,4.28,6.64,468.68,190.66,6.63,0.0,0.0,0.0,0.0,0.0,6.63,0.0,0.0,0.0,0.0,0.0
201,2022-01-09 09:00:00,2022-01-09,9,Sunday,14.59,0.58,3.82,4.4,10.19,468.68,194.36,10.19,0.0,0.0,0.0,0.0,0.0,10.19,0.0,0.0,0.0,0.0,0.0
202,2022-01-09 10:00:00,2022-01-09,10,Sunday,9.05,1.01,3.6,4.61,4.44,468.68,215.0,4.44,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0
203,2022-01-09 11:00:00,2022-01-09,11,Sunday,17.78,1.35,4.39,5.74,12.04,468.68,218.9,12.03,0.0,0.0,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0
204,2022-01-09 12:00:00,2022-01-09,12,Sunday,18.28,1.35,5.82,7.17,11.11,468.68,218.34,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0
205,2022-01-09 13:00:00,2022-01-09,13,Sunday,15.48,1.2,6.36,7.56,7.92,468.68,210.47,7.92,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0,0.0,0.0
206,2022-01-09 14:00:00,2022-01-09,14,Sunday,14.25,0.96,5.41,6.37,7.88,468.68,213.06,7.89,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,0.0,0.0,0.0
207,2022-01-09 15:00:00,2022-01-09,15,Sunday,16.58,0.59,4.86,5.45,11.13,468.68,223.35,11.12,0.0,0.0,0.0,0.0,0.0,11.12,0.0,0.0,0.0,0.0,0.0
208,2022-01-09 16:00:00,2022-01-09,16,Sunday,14.19,0.14,6.47,6.61,7.58,468.68,225.55,7.57,0.0,0.0,0.0,0.0,0.0,7.57,0.0,0.0,0.0,0.0,0.0
209,2022-01-09 17:00:00,2022-01-09,17,Sunday,16.58,0.0,7.57,7.57,9.01,468.68,257.35,9.01,0.0,0.0,0.0,0.0,0.0,9.01,0.0,0.0,0.0,0.0,0.0
210,2022-01-09 18:00:00,2022-01-09,18,Sunday,11.38,0.0,7.27,7.27,4.11,468.68,269.6,4.11,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,0.0
211,2022-01-09 19:00:00,2022-01-09,19,Sunday,9.25,0.0,6.64,6.64,2.61,468.68,269.36,2.61,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0
212,2022-01-09 20:00:00,2022-01-09,20,Sunday,9.91,0.0,6.71,6.71,3.2,468.68,242.08,3.2,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0
213,2022-01-09 21:00:00,2022-01-09,21,Sunday,9.8,0.0,5.99,5.99,3.81,468.68,222.8,3.81,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,0.0,0.0
214,2022-01-09 22:00:00,2022-01-09,22,Sunday,9.21,0.0,5.97,5.97,3.24,468.68,218.34,3.24,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0
215,2022-01-09 23:00:00,2022-01-09,23,Sunday,11.73,0.0,5.82,5.82,5.91,468.68,203.8,5.91,0.0,0.0,0.0,0.0,0.0,5.91,0.0,0.0,0.0,0.0,0.0
216,2022-01-10 00:00:00,2022-01-10,0,Monday,6.47,0.0,5.39,5.39,1.08,468.68,196.23,1.08,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0
217,2022-01-10 01:00:00,2022-01-10,1,Monday,6.95,0.0,4.95,4.95,2.0,468.68,191.85,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
218,2022-01-10 02:00:00,2022-01-10,2,Monday,5.96,0.0,4.32,4.32,1.64,468.68,195.91,1.63,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0
219,2022-01-10 03:00:00,2022-01-10,3,Monday,7.83,0.0,3.29,3.29,4.54,468.68,186.66,4.54,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0
220,2022-01-10 04:00:00,2022-01-10,4,Monday,7.06,0.0,2.73,2.73,4.33,468.68,178.04,4.32,0.0,0.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.0
221,2022-01-10 05:00:00,2022-01-10,5,Monday,10.65,0.0,2.5,2.5,8.15,468.68,192.15,8.15,0.0,0.0,0.0,0.0,0.0,8.15,0.0,0.0,0.0,0.0,0.0
222,2022-01-10 06:00:00,2022-01-10,6,Monday,8.43,0.0,2.43,2.43,6.0,468.68,237.44,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
223,2022-01-10 07:00:00,2022-01-10,7,Monday,13.17,0.0,2.39,2.39,10.78,548.58,299.95,10.78,0.0,0.0,0.0,0.0,0.0,10.78,0.0,0.0,0.0,0.0,0.0
224,2022-01-10 08:00:00,2022-01-10,8,Monday,9.72,0.08,2.22,2.3,7.42,532.76,310.83,7.42,0.0,0.0,0.0,0.0,0.0,7.42,0.0,0.0,0.0,0.0,0.0
225,2022-01-10 09:00:00,2022-01-10,9,Monday,17.42,0.57,2.01,2.58,14.84,532.76,309.35,14.84,0.0,0.0,0.0,0.0,0.0,14.84,0.0,0.0,0.0,0.0,0.0
226,2022-01-10 10:00:00,2022-01-10,10,Monday,10.25,1.08,1.76,2.84,7.41,532.76,287.14,7.42,0.0,0.0,0.0,0.0,0.0,7.42,0.0,0.0,0.0,0.0,0.0
227,2022-01-10 11:00:00,2022-01-10,11,Monday,16.36,1.38,2.06,3.44,12.92,532.76,283.83,12.92,0.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,0.0,0.0,0.0
228,2022-01-10 12:00:00,2022-01-10,12,Monday,15.85,1.42,2.23,3.65,12.2,532.76,277.06,12.2,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0
229,2022-01-10 13:00:00,2022-01-10,13,Monday,18.41,1.21,1.93,3.14,15.27,532.76,272.81,15.27,0.0,0.0,0.0,0.0,0.0,15.27,0.0,0.0,0.0,0.0,0.0
230,2022-01-10 14:00:00,2022-01-10,14,Monday,14.78,0.99,1.62,2.61,12.17,532.76,276.87,12.18,0.0,0.0,0.0,0.0,0.0,12.18,0.0,0.0,0.0,0.0,0.0
231,2022-01-10 15:00:00,2022-01-10,15,Monday,16.45,0.62,1.61,2.23,14.22,532.76,282.54,14.23,0.0,0.0,0.0,0.0,0.0,14.23,0.0,0.0,0.0,0.0,0.0
232,2022-01-10 16:00:00,2022-01-10,16,Monday,13.09,0.15,2.05,2.2,10.89,532.76,277.71,10.89,0.0,0.0,0.0,0.0,0.0,10.89,0.0,0.0,0.0,0.0,0.0
233,2022-01-10 17:00:00,2022-01-10,17,Monday,16.61,0.0,2.55,2.55,14.06,532.76,303.51,14.07,0.0,0.0,0.0,0.0,0.0,14.07,0.0,0.0,0.0,0.0,0.0
234,2022-01-10 18:00:00,2022-01-10,18,Monday,10.9,0.0,2.92,2.92,7.98,532.76,288.89,7.98,0.0,0.0,0.0,0.0,0.0,7.98,0.0,0.0,0.0,0.0,0.0
235,2022-01-10 19:00:00,2022-01-10,19,Monday,11.34,0.0,2.64,2.64,8.7,548.58,292.74,8.7,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0
236,2022-01-10 20:00:00,2022-01-10,20,Monday,9.9,0.0,2.42,2.42,7.48,548.58,257.21,7.47,0.0,0.0,0.0,0.0,0.0,7.47,0.0,0.0,0.0,0.0,0.0
237,2022-01-10 21:00:00,2022-01-10,21,Monday,11.05,0.0,2.01,2.01,9.04,548.58,238.47,9.04,0.0,0.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0,0.0,0.0
238,2022-01-10 22:00:00,2022-01-10,22,Monday,13.93,0.0,1.67,1.67,12.26,548.58,216.42,12.26,0.0,0.0,0.0,0.0,0.0,12.26,0.0,0.0,0.0,0.0,0.0
239,2022-01-10 23:00:00,2022-01-10,23,Monday,10.41,0.0,1.47,1.47,8.94,468.68,198.93,8.94,0.0,0.0,0.0,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0
240,2022-01-11 00:00:00,2022-01-11,0,Tuesday,8.65,0.0,1.09,1.09,7.56,468.68,204.33,7.56,0.0,0.0,0.0,0.0,0.0,7.56,0.0,0.0,0.0,0.0,0.0
241,2022-01-11 01:00:00,2022-01-11,1,Tuesday,7.53,0.0,0.72,0.72,6.81,468.68,195.18,6.81,0.0,0.0,0.0,0.0,0.0,6.81,0.0,0.0,0.0,0.0,0.0
242,2022-01-11 02:00:00,2022-01-11,2,Tuesday,7.08,0.0,0.36,0.36,6.72,468.68,188.57,6.72,0.0,0.0,0.0,0.0,0.0,6.72,0.0,0.0,0.0,0.0,0.0
243,2022-01-11 03:00:00,2022-01-11,3,Tuesday,6.65,0.0,0.3,0.3,6.35,468.68,184.54,6.34,0.0,0.0,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0
244,2022-01-11 04:00:00,2022-01-11,4,Tuesday,6.35,0.0,0.28,0.28,6.07,468.68,185.86,6.08,0.0,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0
245,2022-01-11 05:00:00,2022-01-11,5,Tuesday,7.6,0.0,0.18,0.18,7.42,468.68,195.65,7.42,0.0,0.0,0.0,0.0,0.0,7.42,0.0,0.0,0.0,0.0,0.0
246,2022-01-11 06:00:00,2022-01-11,6,Tuesday,8.06,0.0,0.11,0.11,7.95,468.68,224.18,7.96,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0,0.0,0.0,0.0
247,2022-01-11 07:00:00,2022-01-11,7,Tuesday,12.05,0.0,0.1,0.1,11.95,548.58,271.81,11.95,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0.0,0.0,0.0,0.0
248,2022-01-11 08:00:00,2022-01-11,8,Tuesday,13.21,0.09,0.11,0.2,13.01,532.76,291.64,13.01,0.0,0.0,0.0,0.0,0.0,13.01,0.0,0.0,0.0,0.0,0.0
249,2022-01-11 09:00:00,2022-01-11,9,Tuesday,17.58,0.6,0.08,0.68,16.9,532.76,286.67,16.9,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,0.0
250,2022-01-11 10:00:00,2022-01-11,10,Tuesday,11.46,1.1,0.05,1.15,10.31,532.76,266.33,10.32,0.0,0.0,0.0,0.0,0.0,10.32,0.0,0.0,0.0,0.0,0.0
251,2022-01-11 11:00:00,2022-01-11,11,Tuesday,17.01,1.42,0.05,1.47,15.54,532.76,247.82,15.54,0.0,0.0,0.0,0.0,0.0,15.54,0.0,0.0,0.0,0.0,0.0
252,2022-01-11 12:00:00,2022-01-11,12,Tuesday,17.75,1.6,0.1,1.7,16.05,532.76,238.59,16.05,0.0,0.0,0.0,0.0,0.0,16.05,0.0,0.0,0.0,0.0,0.0
253,2022-01-11 13:00:00,2022-01-11,13,Tuesday,17.0,1.5,0.29,1.79,15.21,532.76,235.12,15.22,0.0,0.0,0.0,0.0,0.0,15.22,0.0,0.0,0.0,0.0,0.0
254,2022-01-11 14:00:00,2022-01-11,14,Tuesday,18.55,1.16,0.52,1.68,16.87,532.76,243.99,16.87,0.0,0.0,0.0,0.0,0.0,16.87,0.0,0.0,0.0,0.0,0.0
255,2022-01-11 15:00:00,2022-01-11,15,Tuesday,18.56,0.68,0.69,1.37,17.19,532.76,268.59,17.19,0.0,0.0,0.0,0.0,0.0,17.19,0.0,0.0,0.0,0.0,0.0
256,2022-01-11 16:00:00,2022-01-11,16,Tuesday,14.47,0.16,0.79,0.95,13.52,532.76,282.0,13.53,0.0,0.0,0.0,0.0,0.0,13.53,0.0,0.0,0.0,0.0,0.0
257,2022-01-11 17:00:00,2022-01-11,17,Tuesday,18.31,0.0,0.68,0.68,17.63,532.76,309.77,17.63,0.0,0.0,0.0,0.0,0.0,17.63,0.0,0.0,0.0,0.0,0.0
258,2022-01-11 18:00:00,2022-01-11,18,Tuesday,11.29,0.0,0.57,0.57,10.72,532.76,307.5,10.72,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0,0.0,0.0
259,2022-01-11 19:00:00,2022-01-11,19,Tuesday,10.48,0.0,0.45,0.45,10.03,548.58,301.3,10.03,0.0,0.0,0.0,0.0,0.0,10.03,0.0,0.0,0.0,0.0,0.0
260,2022-01-11 20:00:00,2022-01-11,20,Tuesday,10.71,0.0,0.33,0.33,10.38,548.58,277.44,10.38,0.0,0.0,0.0,0.0,0.0,10.38,0.0,0.0,0.0,0.0,0.0
261,2022-01-11 21:00:00,2022-01-11,21,Tuesday,9.88,0.0,0.27,0.27,9.61,548.58,240.57,9.61,0.0,0.0,0.0,0.0,0.0,9.61,0.0,0.0,0.0,0.0,0.0
