hour,Datetime,Load_MW,PV_MW,Wind_MW,Import_MW,Export_MW,DG_MW,ELY_MW,FC_MW,H2_SOC_MWh,Strategy
220,2022-01-10 04:00:00,7.06,0.00,2.73,4.32,0.00,0.00,0.00,0.00,0.00,IMPORT 4.3MW
221,2022-01-10 05:00:00,10.65,0.00,2.50,8.15,0.00,0.00,0.00,0.00,0.00,IMPORT 8.1MW
222,2022-01-10 06:00:00,8.43,0.00,2.43,6.00,0.00,0.00,0.00,0.00,0.00,IMPORT 6.0MW
223,2022-01-10 07:00:00,13.17,0.00,2.39,10.78,0.00,0.00,0.00,0.00,0.00,IMPORT 10.8MW
224,2022-01-10 08:00:00,9.72,0.08,2.22,7.42,0.00,0.00,0.00,0.00,0.00,IMPORT 7.4MW
225,2022-01-10 09:00:00,17.42,0.57,2.01,14.84,0.00,0.00,0.00,0.00,0.00,IMPORT 14.8MW
226,2022-01-10 10:00:00,10.25,1.08,1.76,7.42,0.00,0.00,0.00,0.00,0.00,IMPORT 7.4MW
227,2022-01-10 11:00:00,16.36,1.38,2.06,12.92,0.00,0.00,0.00,0.00,0.00,IMPORT 12.9MW
228,2022-01-10 12:00:00,15.85,1.42,2.23,12.20,0.00,0.00,0.00,0.00,0.00,IMPORT 12.2MW
229,2022-01-10 13:00:00,18.41,1.21,1.93,15.27,0.00,0.00,0.00,0.00,0.00,IMPORT 15.3MW
230,2022-01-10 14:00:00,14.78,0.99,1.62,12.18,0.00,0.00,0.00,0.00,0.00,IMPORT 12.2MW
231,2022-01-10 15:00:00,16.45,0.62,1.61,14.23,0.00,0.00,0.00,0.00,0.00,IMPORT 14.2MW
232,2022-01-10 16:00:00,13.09,0.15,2.05,10.89,0.00,0.00,0.00,0.00,0.00,IMPORT 10.9MW
233,2022-01-10 17:00:00,16.61,0.00,2.55,14.07,0.00,0.00,0.00,0.00,0.00,IMPORT 14.1MW
234,2022-01-10 18:00:00,10.90,0.00,2.92,7.98,0.00,0.00,0.00,0.00,0.00,IMPORT 8.0MW
235,2022-01-10 19:00:00,11.34,0.00,2.64,8.70,0.00,0.00,0.00,0.00,0.00,IMPORT 8.7MW
236,2022-01-10 20:00:00,9.90,0.00,2.42,7.47,0.00,0.00,0.00,0.00,0.00,IMPORT 7.5MW
237,2022-01-10 21:00:00,11.05,0.00,2.01,9.04,0.00,0.00,0.00,0.00,0.00,IMPORT 9.0MW
238,2022-01-10 22:00:00,13.93,0.00,1.67,12.26,0.00,0.00,0.00,0.00,0.00,IMPORT 12.3MW
239,2022-01-10 23:00:00,10.41,0.00,1.47,8.94,0.00,0.00,0.00,0.00,0.00,IMPORT 8.9MW
240,2022-01-11 00:00:00,8.65,0.00,1.09,7.56,0.00,0.00,0.00,0.00,0.00,IMPORT 7.6MW
241,2022-01-11 01:00:00,7.53,0.00,0.72,6.81,0.00,0.00,0.00,0.00,0.00,IMPORT 6.8MW
242,2022-01-11 02:00:00,7.08,0.00,0.36,6.72,0.00,0.00,0.00,0.00,0.00,IMPORT 6.7MW
243,2022-01-11 03:00:00,6.65,0.00,0.30,6.34,0.00,0.00,0.00,0.00,0.00,IMPORT 6.3MW
244,2022-01-11 04:00:00,6.35,0.00,0.28,6.08,0.00,0.00,0.00,0.00,0.00,IMPORT 6.1MW
245,2022-01-11 05:00:00,7.60,0.00,0.18,7.42,0.00,0.00,0.00,0.00,0.00,IMPORT 7.4MW
246,2022-01-11 06:00:00,8.06,0.00,0.11,7.96,0.00,0.00,0.00,0.00,0.00,IMPORT 8.0MW
247,2022-01-11 07:00:00,12.05,0.00,0.10,11.95,0.00,0.00,0.00,0.00,0.00,IMPORT 12.0MW
248,2022-01-11 08:00:00,13.21,0.09,0.11,13.01,0.00,0.00,0.00,0.00,0.00,IMPORT 13.0MW
249,2022-01-11 09:00:00,17.58,0.60,0.08,16.90,0.00,0.00,0.00,0.00,0.00,IMPORT 16.9MW
250,2022-01-11 10:00:00,11.46,1.10,0.05,10.32,0.00,0.00,0.00,0.00,0.00,IMPORT 10.3MW
251,2022-01-11 11:00:00,17.01,1.42,0.05,15.54,0.00,0.00,0.00,0.00,0.00,IMPORT 15.5MW
252,2022-01-11 12:00:00,17.75,1.60,0.10,16.05,0.00,0.00,0.00,0.00,0.00,IMPORT 16.1MW
253,2022-01-11 13:00:00,17.00,1.50,0.29,15.22,0.00,0.00,0.00,0.00,0.00,IMPORT 15.2MW
254,2022-01-11 14:00:00,18.55,1.16,0.52,16.87,0.00,0.00,0.00,0.00,0.00,IMPORT 16.9MW
255,2022-01-11 15:00:00,18.56,0.68,0.69,17.19,0.00,0.00,0.00,0.00,0.00,IMPORT 17.2MW
256,2022-01-11 16:00:00,14.47,0.16,0.79,13.53,0.00,0.00,0.00,0.00,0.00,IMPORT 13.5MW
257,2022-01-11 17:00:00,18.31,0.00,0.68,17.63,0.00,0.00,0.00,0.00,0.00,IMPORT 17.6MW
258,2022-01-11 18:00:00,11.29,0.00,0.57,10.72,0.00,0.00,0.00,0.00,0.00,IMPORT 10.7MW
259,2022-01-11 19:00:00,10.48,0.00,0.45,10.03,0.00,0.00,0.00,0.00,0.00,IMPORT 10.0MW
260,2022-01-11 20:00:00,10.71,0.00,0.33,10.38,0.00,0.00,0.00,0.00,0.00,IMPORT 10.4MW
261,2022-01-11 21:00:00,9.88,0.00,0.27,9.61,0.00,0.00,0.00,0.00,0.00,IMPORT 9.6MW
262,2022-01-11 22:00:00,14.01,0.00,0.22,13.80,0.00,0.00,0.00,0.00,0.00,IMPORT 13.8MW
263,2022-01-11 23:00:00,10.21,0.00,0.14,10.07,0.00,0.00,0.00,0.00,0.00,IMPORT 10.1MW
264,2022-01-12 00:00:00,11.14,0.00,0.07,11.07,0.00,0.00,0.00,0.00,0.00,IMPORT 11.1MW
265,2022-01-12 01:00:00,8.58,0.00,0.06,8.52,0.00,0.00,0.00,0.00,0.00,IMPORT 8.5MW
266,2022-01-12 02:00:00,6.90,0.00,0.06,6.83,0.00,0.00,0.00,0.00,0.00,IMPORT 6.8MW
267,2022-01-12 03:00:00,8.09,0.00,0.13,7.96,0.00,0.00,0.00,0.00,0.00,IMPORT 8.0MW
268,2022-01-12 04:00:00,7.09,0.00,0.26,6.83,0.00,0.00,0.00,0.00,0.00,IMPORT 6.8MW
269,2022-01-12 05:00:00,10.44,0.00,0.37,10.07,0.00,0.00,0.00,0.00,0.00,IMPORT 10.1MW
270,2022-01-12 06:00:00,7.29,0.00,0.61,6.68,0.00,0.00,0.00,0.00,0.00,IMPORT 6.7MW
271,2022-01-12 07:00:00,12.06,0.00,0.85,11.20,0.00,0.00,0.00,0.00,0.00,IMPORT 11.2MW
272,2022-01-12 08:00:00,9.16,0.10,0.97,8.09,0.00,0.00,0.00,0.00,0.00,IMPORT 8.1MW
273,2022-01-12 09:00:00,11.55,0.62,0.75,10.19,0.00,0.00,0.00,0.00,0.00,IMPORT 10.2MW
274,2022-01-12 10:00:00,6.45,1.11,0.27,5.07,0.00,0.00,0.00,0.00,0.00,IMPORT 5.1MW
275,2022-01-12 11:00:00,10.45,1.46,0.05,8.94,0.00,0.00,0.00,0.00,0.00,IMPORT 8.9MW
276,2022-01-12 12:00:00,6.59,1.57,0.00,5.02,0.00,0.00,0.00,0.00,0.00,IMPORT 5.0MW
277,2022-01-12 13:00:00,8.58,1.52,0.00,7.06,0.00,0.00,0.00,0.00,0.00,IMPORT 7.1MW
278,2022-01-12 14:00:00,5.71,1.22,0.04,4.45,0.00,0.00,0.00,0.00,0.00,IMPORT 4.5MW
279,2022-01-12 15:00:00,6.67,0.75,0.42,5.51,0.00,0.00,0.00,0.00,0.00,IMPORT 5.5MW
280,2022-01-12 16:00:00,6.43,0.19,0.81,5.43,0.00,0.00,0.00,0.00,0.00,IMPORT 5.4MW
281,2022-01-12 17:00:00,3.61,0.00,1.02,2.59,0.00,0.00,0.00,0.00,0.00,IMPORT 2.6MW
282,2022-01-12 18:00:00,6.28,0.00,1.20,5.08,0.00,0.00,0.00,0.00,0.00,IMPORT 5.1MW
283,2022-01-12 19:00:00,5.44,0.00,1.32,4.13,0.00,0.00,0.00,0.00,0.00,IMPORT 4.1MW
284,2022-01-12 20:00:00,3.13,0.00,1.40,1.73,0.00,0.00,0.00,0.00,0.00,IMPORT 1.7MW
285,2022-01-12 21:00:00,2.74,0.00,0.88,1.86,0.00,0.00,0.00,0.00,0.00,IMPORT 1.9MW
286,2022-01-12 22:00:00,2.67,0.00,0.21,2.46,0.00,0.00,0.00,0.00,0.00,IMPORT 2.5MW
287,2022-01-12 23:00:00,2.79,0.00,0.04,2.75,0.00,0.00,0.00,0.00,0.00,IMPORT 2.7MW
288,2022-01-13 00:00:00,6.29,0.00,0.00,6.29,0.00,0.00,0.00,0.00,0.00,IMPORT 6.3MW
289,2022-01-13 01:00:00,4.51,0.00,0.00,4.51,0.00,0.00,0.00,0.00,0.00,IMPORT 4.5MW
290,2022-01-13 02:00:00,3.04,0.00,0.04,3.00,0.00,0.00,0.00,0.00,0.00,IMPORT 3.0MW
291,2022-01-13 03:00:00,5.21,0.00,0.10,5.11,0.00,0.00,0.00,0.00,0.00,IMPORT 5.1MW
292,2022-01-13 04:00:00,3.30,0.00,0.34,2.96,0.00,0.00,0.00,0.00,0.00,IMPORT 3.0MW
293,2022-01-13 05:00:00,3.90,0.00,0.80,3.10,0.00,0.00,0.00,0.00,0.00,IMPORT 3.1MW
294,2022-01-13 06:00:00,7.74,0.00,0.73,7.01,0.00,0.00,0.00,0.00,0.00,IMPORT 7.0MW
295,2022-01-13 07:00:00,8.21,0.00,0.55,7.66,0.00,0.00,0.00,0.00,0.00,IMPORT 7.7MW
296,2022-01-13 08:00:00,10.35,0.11,0.50,9.74,0.00,0.00,0.00,0.00,0.00,IMPORT 9.7MW
297,2022-01-13 09:00:00,13.72,0.61,0.27,12.84,0.00,0.00,0.00,0.00,0.00,IMPORT 12.8MW
298,2022-01-13 10:00:00,14.42,1.13,0.06,13.23,0.00,0.00,0.00,0.00,0.00,IMPORT 13.2MW
299,2022-01-13 11:00:00,20.50,1.49,0.01,19.00,0.00,0.00,0.00,0.00,0.00,IMPORT 19.0MW
300,2022-01-13 12:00:00,20.44,1.58,0.00,18.86,0.00,0.00,0.00,0.00,0.00,IMPORT 18.9MW
301,2022-01-13 13:00:00,15.39,1.44,0.00,13.95,0.00,0.00,0.00,0.00,0.00,IMPORT 14.0MW
302,2022-01-13 14:00:00,16.84,1.10,0.06,15.67,0.00,0.00,0.00,0.00,0.00,IMPORT 15.7MW
303,2022-01-13 15:00:00,13.19,0.65,0.48,12.06,0.00,0.00,0.00,0.00,0.00,IMPORT 12.1MW
304,2022-01-13 16:00:00,10.70,0.15,1.14,9.40,0.00,0.00,0.00,0.00,0.00,IMPORT 9.4MW
305,2022-01-13 17:00:00,16.22,0.00,1.80,14.42,0.00,0.00,0.00,0.00,0.00,IMPORT 14.4MW
306,2022-01-13 18:00:00,13.20,0.00,1.73,11.48,0.00,0.00,0.00,0.00,0.00,IMPORT 11.5MW
307,2022-01-13 19:00:00,11.82,0.00,1.29,10.53,0.00,0.00,0.00,0.00,0.00,IMPORT 10.5MW
308,2022-01-13 20:00:00,11.53,0.00,1.22,10.31,0.00,0.00,0.00,0.00,0.00,IMPORT 10.3MW
309,2022-01-13 21:00:00,10.11,0.00,1.42,8.69,0.00,0.00,0.00,0.00,0.00,IMPORT 8.7MW
310,2022-01-13 22:00:00,12.68,0.00,1.48,11.21,0.00,0.00,0.00,0.00,0.00,IMPORT 11.2MW
311,2022-01-13 23:00:00,11.93,0.00,1.28,10.65,0.00,0.00,0.00,0.00,0.00,IMPORT 10.7MW
312,2022-01-14 00:00:00,11.01,0.00,0.92,10.08,0.00,0.00,0.00,0.00,0.00,IMPORT 10.1MW
313,2022-01-14 01:00:00,8.04,0.00,0.87,7.17,0.00,0.00,0.00,0.00,0.00,IMPORT 7.2MW
314,2022-01-14 02:00:00,6.73,0.00,0.86,5.87,0.00,0.00,0.00,0.00,0.00,IMPORT 5.9MW
315,2022-01-14 03:00:00,6.33,0.00,1.13,5.20,0.00,0.00,0.00,0.00,0.00,IMPORT 5.2MW
316,2022-01-14 04:00:00,7.41,0.00,1.88,5.52,0.00,0.00,0.00,0.00,0.00,IMPORT 5.5MW
317,2022-01-14 05:00:00,8.12,0.00,5.93,2.19,0.00,0.00,0.00,0.00,0.00,IMPORT 2.2MW
318,2022-01-14 06:00:00,6.08,0.00,7.34,0.00,1.25,0.00,0.00,0.00,0.00,EXPORT 1.3MW
319,2022-01-14 07:00:00,12.13,0.00,9.43,2.70,0.00,0.00,0.00,0.00,0.00,IMPORT 2.7MW
320,2022-01-14 08:00:00,10.81,0.13,10.31,0.36,0.00,0.00,0.00,0.00,0.00,IMPORT 0.4MW
321,2022-01-14 09:00:00,12.84,0.70,9.85,2.29,0.00,0.00,0.00,0.00,0.00,IMPORT 2.3MW
322,2022-01-14 10:00:00,12.31,1.21,8.65,2.45,0.00,0.00,0.00,0.00,0.00,IMPORT 2.5MW
323,2022-01-14 11:00:00,16.13,1.56,8.09,6.48,0.00,0.00,0.00,0.00,0.00,IMPORT 6.5MW
324,2022-01-14 12:00:00,14.14,1.68,9.42,3.04,0.00,0.00,0.00,0.00,0.00,IMPORT 3.0MW
325,2022-01-14 13:00:00,11.09,1.60,9.74,0.00,0.24,0.00,0.00,0.00,0.00,EXPORT 0.2MW
326,2022-01-14 14:00:00,11.62,1.29,8.71,1.62,0.00,0.00,0.00,0.00,0.00,IMPORT 1.6MW
327,2022-01-14 15:00:00,13.48,0.80,6.88,5.79,0.00,0.00,0.00,0.00,0.00,IMPORT 5.8MW
328,2022-01-14 16:00:00,12.35,0.23,6.55,5.57,0.00,0.00,0.00,0.00,0.00,IMPORT 5.6MW
329,2022-01-14 17:00:00,13.32,0.00,6.06,7.26,0.00,0.00,0.00,0.00,0.00,IMPORT 7.3MW
330,2022-01-14 18:00:00,8.55,0.00,5.04,3.51,0.00,0.00,0.00,0.00,0.00,IMPORT 3.5MW
331,2022-01-14 19:00:00,9.51,0.00,4.86,4.64,0.00,0.00,0.00,0.00,0.00,IMPORT 4.6MW
332,2022-01-14 20:00:00,7.58,0.00,4.86,2.71,0.00,0.00,0.00,0.00,0.00,IMPORT 2.7MW
333,2022-01-14 21:00:00,8.04,0.00,4.76,3.28,0.00,0.00,0.00,0.00,0.00,IMPORT 3.3MW
334,2022-01-14 22:00:00,9.07,0.00,4.76,4.31,0.00,0.00,0.00,0.00,0.00,IMPORT 4.3MW
335,2022-01-14 23:00:00,13.07,0.00,4.86,8.20,0.00,0.00,0.00,0.00,0.00,IMPORT 8.2MW
336,2022-01-15 00:00:00,8.60,0.00,4.48,4.12,0.00,0.00,0.00,0.00,0.00,IMPORT 4.1MW
337,2022-01-15 01:00:00,8.18,0.00,3.99,4.19,0.00,0.00,0.00,0.00,0.00,IMPORT 4.2MW
338,2022-01-15 02:00:00,6.77,0.00,3.44,3.34,0.00,0.00,0.00,0.00,0.00,IMPORT 3.3MW
339,2022-01-15 03:00:00,10.02,0.00,3.17,6.85,0.00,0.00,0.00,0.00,0.00,IMPORT 6.8MW
340,2022-01-15 04:00:00,6.53,0.00,2.44,4.09,0.00,0.00,0.00,0.00,0.00,IMPORT 4.1MW
341,2022-01-15 05:00:00,7.27,0.00,1.36,5.91,0.00,0.00,0.00,0.00,0.00,IMPORT 5.9MW
342,2022-01-15 06:00:00,10.56,0.00,0.60,9.95,0.00,0.00,0.00,0.00,0.00,IMPORT 10.0MW
343,2022-01-15 07:00:00,12.49,0.00,0.34,12.15,0.00,0.00,0.00,0.00,0.00,IMPORT 12.1MW
344,2022-01-15 08:00:00,10.36,0.13,0.27,9.96,0.00,0.00,0.00,0.00,0.00,IMPORT 10.0MW
345,2022-01-15 09:00:00,12.77,0.68,0.11,11.98,0.00,0.00,0.00,0.00,0.00,IMPORT 12.0MW
346,2022-01-15 10:00:00,14.33,1.21,0.00,13.11,0.00,0.00,0.00,0.00,0.00,IMPORT 13.1MW
347,2022-01-15 11:00:00,15.63,1.46,0.00,14.17,0.00,0.00,0.00,0.00,0.00,IMPORT 14.2MW
348,2022-01-15 12:00:00,13.91,1.67,0.00,12.23,0.00,0.00,0.00,0.00,0.00,IMPORT 12.2MW
349,2022-01-15 13:00:00,9.52,1.58,0.00,7.94,0.00,0.00,0.00,0.00,0.00,IMPORT 7.9MW
350,2022-01-15 14:00:00,13.88,1.26,0.01,12.61,0.00,0.00,0.00,0.00,0.00,IMPORT 12.6MW
351,2022-01-15 15:00:00,11.41,0.79,0.14,10.48,0.00,0.00,0.00,0.00,0.00,IMPORT 10.5MW
352,2022-01-15 16:00:00,12.29,0.24,0.53,11.53,0.00,0.00,0.00,0.00,0.00,IMPORT 11.5MW
353,2022-01-15 17:00:00,12.16,0.00,0.88,11.28,0.00,0.00,0.00,0.00,0.00,IMPORT 11.3MW
354,2022-01-15 18:00:00,12.63,0.00,1.12,11.51,0.00,0.00,0.00,0.00,0.00,IMPORT 11.5MW
355,2022-01-15 19:00:00,9.76,0.00,1.20,8.57,0.00,0.00,0.00,0.00,0.00,IMPORT 8.6MW
356,2022-01-15 20:00:00,9.97,0.00,1.04,8.93,0.00,0.00,0.00,0.00,0.00,IMPORT 8.9MW
357,2022-01-15 21:00:00,10.07,0.00,0.87,9.20,0.00,0.00,0.00,0.00,0.00,IMPORT 9.2MW
358,2022-01-15 22:00:00,10.68,0.00,0.78,9.90,0.00,0.00,0.00,0.00,0.00,IMPORT 9.9MW
359,2022-01-15 23:00:00,10.88,0.00,0.95,9.93,0.00,0.00,0.00,0.00,0.00,IMPORT 9.9MW
360,2022-01-16 00:00:00,7.79,0.00,1.34,6.45,0.00,0.00,0.00,0.00,0.00,IMPORT 6.4MW
361,2022-01-16 01:00:00,7.11,0.00,1.81,5.29,0.00,0.00,0.00,0.00,0.00,IMPORT 5.3MW
362,2022-01-16 02:00:00,6.46,0.00,2.28,4.17,0.00,0.00,0.00,0.00,0.00,IMPORT 4.2MW
363,2022-01-16 03:00:00,4.39,0.00,2.65,1.74,0.00,0.00,0.00,0.00,0.00,IMPORT 1.7MW
364,2022-01-16 04:00:00,6.76,0.00,2.95,3.81,0.00,0.00,0.00,0.00,0.00,IMPORT 3.8MW
365,2022-01-16 05:00:00,6.74,0.00,3.40,3.35,0.00,0.00,0.00,0.00,0.00,IMPORT 3.3MW
366,2022-01-16 06:00:00,8.31,0.00,3.94,4.38,0.00,0.00,0.00,0.00,0.00,IMPORT 4.4MW
367,2022-01-16 07:00:00,12.15,0.00,4.01,8.14,0.00,0.00,0.00,0.00,0.00,IMPORT 8.1MW
368,2022-01-16 08:00:00,9.98,0.10,3.68,6.20,0.00,0.00,0.00,0.00,0.00,IMPORT 6.2MW
369,2022-01-16 09:00:00,11.34,0.41,3.15,7.79,0.00,0.00,0.00,0.00,0.00,IMPORT 7.8MW
370,2022-01-16 10:00:00,9.81,0.86,3.40,5.55,0.00,0.00,0.00,0.00,0.00,IMPORT 5.6MW
371,2022-01-16 11:00:00,19.03,1.01,4.06,13.96,0.00,0.00,0.00,0.00,0.00,IMPORT 14.0MW
372,2022-01-16 12:00:00,16.40,1.17,4.57,10.66,0.00,0.00,0.00,0.00,0.00,IMPORT 10.7MW
373,2022-01-16 13:00:00,14.87,1.22,4.86,8.79,0.00,0.00,0.00,0.00,0.00,IMPORT 8.8MW
374,2022-01-16 14:00:00,12.96,0.94,4.90,7.12,0.00,0.00,0.00,0.00,0.00,IMPORT 7.1MW
375,2022-01-16 15:00:00,15.43,0.57,4.43,10.44,0.00,0.00,0.00,0.00,0.00,IMPORT 10.4MW
376,2022-01-16 16:00:00,12.08,0.15,3.64,8.29,0.00,0.00,0.00,0.00,0.00,IMPORT 8.3MW
377,2022-01-16 17:00:00,13.49,0.00,3.22,10.26,0.00,0.00,0.00,0.00,0.00,IMPORT 10.3MW
378,2022-01-16 18:00:00,9.09,0.00,3.13,5.96,0.00,0.00,0.00,0.00,0.00,IMPORT 6.0MW
379,2022-01-16 19:00:00,10.62,0.00,3.08,7.54,0.00,0.00,0.00,0.00,0.00,IMPORT 7.5MW
380,2022-01-16 20:00:00,9.22,0.00,2.91,6.32,0.00,0.00,0.00,0.00,0.00,IMPORT 6.3MW
381,2022-01-16 21:00:00,12.10,0.00,2.76,9.34,0.00,0.00,0.00,0.00,0.00,IMPORT 9.3MW
382,2022-01-16 22:00:00,10.57,0.00,2.75,7.83,0.00,0.00,0.00,0.00,0.00,IMPORT 7.8MW
383,2022-01-16 23:00:00,9.79,0.00,2.65,7.14,0.00,0.00,0.00,0.00,0.00,IMPORT 7.1MW
384,2022-01-17 00:00:00,11.08,0.00,2.96,8.12,0.00,0.00,0.00,0.00,0.00,IMPORT 8.1MW
385,2022-01-17 01:00:00,8.70,0.00,2.61,6.09,0.00,0.00,0.00,0.00,0.00,IMPORT 6.1MW
386,2022-01-17 02:00:00,7.85,0.00,2.83,5.02,0.00,0.00,0.00,0.00,0.00,IMPORT 5.0MW
387,2022-01-17 03:00:00,8.82,0.00,3.04,5.78,0.00,0.00,0.00,0.00,0.00,IMPORT 5.8MW
388,2022-01-17 04:00:00,10.22,0.00,2.71,7.51,0.00,0.00,0.00,0.00,0.00,IMPORT 7.5MW
389,2022-01-17 05:00:00,7.28,0.00,2.53,4.74,0.00,0.00,0.00,0.00,0.00,IMPORT 4.7MW
390,2022-01-17 06:00:00,11.51,0.00,2.42,9.09,0.00,0.00,0.00,0.00,0.00,IMPORT 9.1MW
391,2022-01-17 07:00:00,12.62,0.00,2.28,10.34,0.00,0.00,0.00,0.00,0.00,IMPORT 10.3MW
392,2022-01-17 08:00:00,10.97,0.09,2.30,8.57,0.00,0.00,0.00,0.00,0.00,IMPORT 8.6MW
393,2022-01-17 09:00:00,13.20,0.46,2.02,10.73,0.00,0.00,0.00,0.00,0.00,IMPORT 10.7MW
394,2022-01-17 10:00:00,10.67,0.82,2.23,7.62,0.00,0.00,0.00,0.00,0.00,IMPORT 7.6MW
395,2022-01-17 11:00:00,20.62,1.00,2.49,17.13,0.00,0.00,0.00,0.00,0.00,IMPORT 17.1MW
396,2022-01-17 12:00:00,16.86,1.08,2.07,13.71,0.00,0.00,0.00,0.00,0.00,IMPORT 13.7MW
397,2022-01-17 13:00:00,13.46,0.95,1.45,11.07,0.00,0.00,0.00,0.00,0.00,IMPORT 11.1MW
398,2022-01-17 14:00:00,15.41,0.73,1.18,13.50,0.00,0.00,0.00,0.00,0.00,IMPORT 13.5MW
399,2022-01-17 15:00:00,14.36,0.42,1.01,12.93,0.00,0.00,0.00,0.00,0.00,IMPORT 12.9MW
400,2022-01-17 16:00:00,13.45,0.12,0.79,12.54,0.00,0.00,0.00,0.00,0.00,IMPORT 12.5MW
401,2022-01-17 17:00:00,14.16,0.00,0.46,13.70,0.00,0.00,0.00,0.00,0.00,IMPORT 13.7MW
402,2022-01-17 18:00:00,13.33,0.00,0.18,13.15,0.00,0.00,0.00,0.00,0.00,IMPORT 13.2MW
403,2022-01-17 19:00:00,10.83,0.00,0.01,10.82,0.00,0.00,0.00,0.00,0.00,IMPORT 10.8MW
404,2022-01-17 20:00:00,12.36,0.00,0.00,12.36,0.00,0.00,0.00,0.00,0.00,IMPORT 12.4MW
405,2022-01-17 21:00:00,10.36,0.00,0.20,10.16,0.00,0.00,0.00,0.00,0.00,IMPORT 10.2MW
406,2022-01-17 22:00:00,12.22,0.00,0.57,11.65,0.00,0.00,0.00,0.00,0.00,IMPORT 11.7MW
407,2022-01-17 23:00:00,9.87,0.00,0.64,9.23,0.00,0.00,0.00,0.00,0.00,IMPORT 9.2MW
408,2022-01-18 00:00:00,9.19,0.00,0.62,8.57,0.00,0.00,0.00,0.00,0.00,IMPORT 8.6MW
409,2022-01-18 01:00:00,7.81,0.00,0.64,7.17,0.00,0.00,0.00,0.00,0.00,IMPORT 7.2MW
410,2022-01-18 02:00:00,5.82,0.00,1.11,4.72,0.00,0.00,0.00,0.00,0.00,IMPORT 4.7MW
411,2022-01-18 03:00:00,6.38,0.00,1.63,4.75,0.00,0.00,0.00,0.00,0.00,IMPORT 4.7MW
412,2022-01-18 04:00:00,8.79,0.00,2.01,6.78,0.00,0.00,0.00,0.00,0.00,IMPORT 6.8MW
413,2022-01-18 05:00:00,6.84,0.00,2.19,4.65,0.00,0.00,0.00,0.00,0.00,IMPORT 4.7MW
414,2022-01-18 06:00:00,9.23,0.00,2.20,7.03,0.00,0.00,0.00,0.00,0.00,IMPORT 7.0MW
415,2022-01-18 07:00:00,9.07,0.00,2.41,6.66,0.00,0.00,0.00,0.00,0.00,IMPORT 6.7MW
416,2022-01-18 08:00:00,13.80,0.15,2.41,11.24,0.00,0.00,0.00,0.00,0.00,IMPORT 11.2MW
417,2022-01-18 09:00:00,14.14,0.69,2.05,11.40,0.00,0.00,0.00,0.00,0.00,IMPORT 11.4MW
418,2022-01-18 10:00:00,11.92,1.21,2.32,8.39,0.00,0.00,0.00,0.00,0.00,IMPORT 8.4MW
419,2022-01-18 11:00:00,19.16,1.57,4.51,13.07,0.00,0.00,0.00,0.00,0.00,IMPORT 13.1MW
420,2022-01-18 12:00:00,14.96,1.65,3.69,9.62,0.00,0.00,0.00,0.00,0.00,IMPORT 9.6MW
421,2022-01-18 13:00:00,13.71,1.50,2.42,9.78,0.00,0.00,0.00,0.00,0.00,IMPORT 9.8MW
422,2022-01-18 14:00:00,16.48,1.15,1.39,13.94,0.00,0.00,0.00,0.00,0.00,IMPORT 13.9MW
423,2022-01-18 15:00:00,11.85,0.66,0.75,10.44,0.00,0.00,0.00,0.00,0.00,IMPORT 10.4MW
424,2022-01-18 16:00:00,14.34,0.22,0.80,13.33,0.00,0.00,0.00,0.00,0.00,IMPORT 13.3MW
425,2022-01-18 17:00:00,15.04,0.00,1.29,13.75,0.00,0.00,0.00,0.00,0.00,IMPORT 13.7MW
426,2022-01-18 18:00:00,13.13,0.00,1.76,11.37,0.00,0.00,0.00,0.00,0.00,IMPORT 11.4MW
427,2022-01-18 19:00:00,11.42,0.00,1.46,9.96,0.00,0.00,0.00,0.00,0.00,IMPORT 10.0MW
428,2022-01-18 20:00:00,12.48,0.00,1.13,11.34,0.00,0.00,0.00,0.00,0.00,IMPORT 11.3MW
429,2022-01-18 21:00:00,10.04,0.00,1.09,8.94,0.00,0.00,0.00,0.00,0.00,IMPORT 8.9MW
430,2022-01-18 22:00:00,10.12,0.00,1.31,8.81,0.00,0.00,0.00,0.00,0.00,IMPORT 8.8MW
431,2022-01-18 23:00:00,8.55,0.00,1.29,7.26,0.00,0.00,0.00,0.00,0.00,IMPORT 7.3MW
432,2022-01-19 00:00:00,9.23,0.00,1.20,8.03,0.00,0.00,0.00,0.00,0.00,IMPORT 8.0MW
433,2022-01-19 01:00:00,7.83,0.00,1.16,6.67,0.00,0.00,0.00,0.00,0.00,IMPORT 6.7MW
434,2022-01-19 02:00:00,8.43,0.00,1.23,7.21,0.00,0.00,0.00,0.00,0.00,IMPORT 7.2MW
435,2022-01-19 03:00:00,7.37,0.00,1.35,6.01,0.00,0.00,0.00,0.00,0.00,IMPORT 6.0MW
436,2022-01-19 04:00:00,8.30,0.00,1.39,6.91,0.00,0.00,0.00,0.00,0.00,IMPORT 6.9MW
437,2022-01-19 05:00:00,7.40,0.00,1.49,5.90,0.00,0.00,0.00,0.00,0.00,IMPORT 5.9MW
438,2022-01-19 06:00:00,9.19,0.00,1.37,7.83,0.00,0.00,0.00,0.00,0.00,IMPORT 7.8MW
439,2022-01-19 07:00:00,6.49,0.00,1.16,5.33,0.00,0.00,0.00,0.00,0.00,IMPORT 5.3MW
440,2022-01-19 08:00:00,8.68,0.08,0.89,7.71,0.00,0.00,0.00,0.00,0.00,IMPORT 7.7MW
